time_s,ecg_mv
22.358,-0.007569345715522694
22.36,-0.006423717407700827
22.362,-0.005311993640076579
22.364,-0.00417805328365582
22.366,-0.0029749346203005204
22.368,-0.0016648353427372153
22.37,-0.00021911255456586246
22.372,0.001381717229759067
22.374,0.003147968692509025
22.376,0.005080527328494684
22.378,0.007170815701661422
22.38,0.009401080794622025
22.382,0.011773543731796118
22.384,0.01431636135454899
22.386,0.0170385894400991
22.388,0.019948606996957847
22.39,0.023054144320731173
22.392,0.0263622829941527
22.394,0.0298794558870688
22.396,0.033611447156416174
22.398,0.037563392246262144
22.4,0.04173977788778705
22.402,0.0461444420992586
22.404,0.05078057418607845
22.406,0.05565071474075209
22.408,0.06075675564290479
22.41,0.0660999400592449
22.412,0.07168086244361986
22.414,0.0774994685369899
22.416,0.08355505536739366
22.418,0.0898462712500125
22.42,0.09637111578714092
22.422,0.10312693986814803
22.424,0.11011044566954953
22.426,0.11731768665497469
22.428,0.12474546118393091
22.43,0.13242987689222543
22.432,0.14037049706660798
22.434,0.14854271106018427
22.436,0.1569221106413073
22.438,0.16548448999351956
22.44,0.17420584571558434
22.442,0.18306237682142185
22.444,0.19203048474020282
22.446,0.20108677331630445
22.448,0.21020804880925764
22.45,0.21937131989384678
22.452,0.22855379766006198
22.454,0.23773289561304645
22.456,0.24688622967319848
22.458,0.2559916181761194
22.46,0.2650270818725663
22.462,0.2739708439285495
22.464,0.2828013299252834
22.466,0.29149716785913815
22.468,0.3000371881417367
22.47,0.30840042359988995
22.472,0.31656610947562785
22.474,0.3245136831181672
22.476,0.33222275862602446
22.478,0.3396731079328219
22.48,0.3468447009311626
22.482,0.3537177099288936
22.484,0.3602725096490645
22.486,0.3664896772298938
22.488,0.37234999222484
22.49,0.37783443660256355
22.492,0.3829241947468997
22.494,0.3876006534569178
22.496,0.39184540194688794
22.498,0.39564023184626335
22.5,0.3989671371997238
22.502,0.4018083144671453
22.504,0.4041461625236127
22.506,0.40596328265940174
22.508,0.407242478580006
22.51,0.4079667564061197
22.512,0.4081193246736379
22.514,0.4076725952681707
22.516,0.4065323307625932
22.518,0.40470752230582674
22.52,0.4022311998510322
22.522,0.39913581122163144
22.524,0.39545322211132977
22.526,0.3912147160840818
22.528,0.38645099457411314
22.53,0.3811921768859062
22.532,0.37546780019423637
22.534,0.36930681954411876
22.536,0.3627376078508302
22.538,0.3557879558999489
22.54,0.3484850723472847
22.542,0.34085558371891045
22.544,0.3329255344112061
22.546,0.32472038669077674
22.548,0.3162650206944914
22.55,0.3075837263088427
22.552,0.2987000816777544
22.554,0.28963697872533095
22.556,0.28041672430692055
22.558,0.27106104314808843
22.56,0.26159107784468194
22.562,0.2520273888627968
22.564,0.2423899545388464
22.566,0.23269817107945895
22.568,0.2229708525615269
22.57,0.21322623093226215
22.572,0.20348195600909
22.574,0.19375509558715515
22.576,0.18406220985059965
22.578,0.1744194814887469
22.58,0.1648425458784589
22.582,0.155346456266915
22.584,0.14594568377150804
22.586,0.13665411737989852
22.588,0.12748506395006193
22.59,0.11845124821019
22.592,0.1095648127587567
22.594,0.10083731806448631
22.596,0.09227974246641629
22.598,0.08390248217380261
22.6,0.07571535126616807
22.602,0.06772758169334553
22.604,0.059947823275389785
22.606,0.05238414370262231
22.608,0.04504402853567155
22.61,0.037934381205390284
22.612,0.031061523012899318
22.614,0.024431193129622202
22.616,0.018048548597210713
22.618,0.011918164327584389
22.62,0.0060440331029614595
22.622,0.00042956557579268244
22.624,-0.0049224097311936325
22.626,-0.010009646425012994
22.628,-0.014830654197314993
22.63,-0.01939056920716463
22.632,-0.023699278962021675
22.634,-0.027766090670076057
22.636,-0.03160012894343664
22.638,-0.03521033579810594
22.64,-0.03860547065396153
22.642,-0.04179411033479635
22.644,-0.04478464906829633
22.646,-0.047585298486026585
22.648,-0.05020408762346376
22.65,-0.05264886291997836
22.652,-0.05492728821882239
22.654,-0.05704684476715635
22.656,-0.059014831216031405
22.658,-0.060838363620397136
22.66,-0.06252437543908758
22.662,-0.06407961753484273
22.664,-0.06551065817429604
22.666,-0.06682388302796845
22.668,-0.06802549517028394
22.67,-0.06912151507956088
22.672,-0.07011778063800637
22.674,-0.07101994713172849
22.676,-0.0718335250706322
22.678,-0.07256401131538084
22.68,-0.07321676728799693
22.682,-0.07379697181650458
22.684,-0.07430962113281897
22.686,-0.07475952887275457
22.688,-0.07515132607601915
22.69,-0.07548946118621665
22.692,-0.0757782000508436
22.694,-0.07602162592129354
22.696,-0.07622363945285524
22.698,-0.07638795870471059
22.7,-0.07651811913993833
22.702,-0.07661747362551208
22.704,-0.07668919243229896
22.706,-0.0767362632350627
22.708,-0.0767614911124617
22.71,-0.07676749854704878
22.712,-0.07675672542527233
22.714,-0.07673142903747576
22.716,-0.07669368407789705
22.718,-0.07664538264466968
22.72,-0.07658823423982204
22.722,-0.07652376576927743
22.724,-0.07645332154285421
22.726,-0.0763780632742658
22.728,-0.07629897008112055
22.73,-0.07621683848492207
22.732,-0.07613228241106873
22.734,-0.07604573318885381
22.736,-0.07595738403471329
22.738,-0.07586504513754794
22.74,-0.0757689781260674
22.742,-0.07567109907358957
22.744,-0.07557322144282302
22.746,-0.07547705608586687
22.748,-0.07538421124421148
22.75,-0.07529619254873751
22.752,-0.07521437038487205
22.754,-0.0751398461615116
22.756,-0.07507356579863246
22.758,-0.07501637258366955
22.76,-0.07496900719344884
22.762,-0.07493210769418773
22.764,-0.07490620954149341
22.766,-0.0748917455803644
22.768,-0.07488904604519003
22.77,-0.07489833855975003
22.772,-0.07491974813721519
22.774,-0.07495329718014737
22.776,-0.07499888684281292
22.778,-0.07505617762849887
22.78,-0.07512466544367619
22.782,-0.0752037432893222
22.784,-0.07529270155580453
22.786,-0.07539072802288185
22.788,-0.07549690785970359
22.79,-0.07561022362480986
22.792,-0.0757295552661319
22.794,-0.07585368012099145
22.796,-0.07598127291610096
22.798,-0.07611090576756356
22.8,-0.07624104818087336
22.802,-0.07637006705091566
22.804,-0.07649622666196558
22.806,-0.07661768868769006
22.808,-0.07673251219114594
22.81,-0.07683865362478098
22.812,-0.07693396683043428
22.814,-0.07701620303933554
22.816,-0.07708301087210485
22.818,-0.07713193633875286
22.82,-0.07716042283868194
22.822,-0.07716581116068498
22.824,-0.07714533948294448
22.826,-0.07709614337303565
22.828,-0.07701525578792295
22.83,-0.07689960707396135
22.832,-0.07674602496689903
22.834,-0.07655294438938809
22.836,-0.07633146756483758
22.838,-0.07606779917077927
22.84,-0.0757417934335669
22.842,-0.075333861714504
22.844,-0.0748249725098403
22.846,-0.07419665145077851
22.848,-0.07343098130346581
22.85,-0.0725106019689966
22.852,-0.07141871048342101
22.854,-0.07013906101773076
22.856,-0.06865596487786495
22.858,-0.06695429050471997
22.86,-0.065019463474133
22.862,-0.06283746649688692
22.864,-0.060394839418726504
22.866,-0.05767867922033229
22.868,-0.054676640017331225
22.87,-0.05137693306031695
22.872,-0.047768326734813765
22.874,-0.04384014656130028
22.876,-0.03958228460280107
22.878,-0.034985312804923605
22.88,-0.030040446296723075
22.882,-0.024739459118423728
22.884,-0.01907468244522828
22.886,-0.013039004587259017
22.888,-0.0066258709895835755
22.89,0.0001707157677452928
22.892,0.007356195969762268
22.894,0.014944869718901632
22.896,0.022986314708418117
22.898,0.03142820729631213
22.9,0.04020094923522724
22.902,0.04923651436353532
22.904,0.05846844860543114
22.906,0.06783186997086935
22.908,0.07726346855559736
22.91,0.08670150654108619
22.912,0.09608581819463419
22.914,0.10535780986931481
22.916,0.1144604600039267
22.918,0.12333831912309468
22.92,0.13193750983721658
22.922,0.1402057268424208
22.924,0.1480922369206571
22.926,0.15554787893964847
22.928,0.16252506385285362
22.93,0.1689777746995466
22.932,0.17486156660477442
22.934,0.18013356677932751
22.936,0.18475247451980473
22.938,0.18867856120856907
22.94,0.19187367031376382
22.942,0.19430121738929157
22.944,0.1959261900748484
22.946,0.1967151480959002
22.948,0.1966362232636844
22.95,0.19565911947521947
22.952,0.1937551122226098
22.954,0.19088892070061397
22.956,0.18703662958515646
22.958,0.18227528925362793
22.96,0.17668965443071452
22.962,0.17036168563589932
22.964,0.1633705491834812
22.966,0.15579261718261742
22.968,0.14770146753724936
22.97,0.1391678839461516
22.972,0.1302598559029033
22.974,0.1210425786959523
22.976,0.11157845558416211
22.978,0.10192715303183178
22.98,0.0921456051292531
22.982,0.08228795482275494
22.984,0.07240555085348693
22.986,0.06254694775747187
22.988,0.05275790586550105
22.99,0.04308139130318728
22.992,0.03355757599101542
22.994,0.024223837644239795
22.996,0.015114759772937093
22.998,0.006262131682053199
23.0,-0.0023050515286940163
23.002,-0.010560588964749137
23.004,-0.018481073936749644
23.006,-0.02604589396047036
23.008,-0.033237230756907384
23.01,-0.04004006025223307
23.012,-0.04644215257776377
23.014,-0.05243407207003073
23.016,-0.058009177270741556
23.018,-0.06316362092675362
23.02,-0.06783201180221136
23.022,-0.07198676885491868
23.024,-0.0757174949512641
23.026,-0.07911447812883671
23.028,-0.08226827485492177
23.03,-0.08526971002648738
23.032,-0.08820987697021745
23.034,-0.09118013744248929
23.036,-0.09427212162938481
23.038,-0.09757772814666821
23.04,-0.10118912403981903
23.042,-0.1051987447840183
23.044,-0.1096992942841241
23.046,-0.11478374487471468
23.048,-0.12054533732007111
23.05,-0.1270775808141426
23.052,-0.13447425298060725
23.054,-0.14282939987284812
23.056,-0.1522373359739024
23.058,-0.1627926441965492
23.06,-0.1745901758832534
23.062,-0.1877250508062031
23.064,-0.20229265716721437
23.066,-0.21940283759713256
23.068,-0.2389295406833014
23.07,-0.2585232758060043
23.072,-0.27606670403197126
23.074,-0.28968605590953983
23.076,-0.29775113042533113
23.078,-0.2988752201336748
23.08,-0.29191506103075177
23.082,-0.27597094671094247
23.084,-0.2503867402502196
23.086,-0.21474987420611052
23.088,-0.16889135061796154
23.09,-0.11288574100656085
23.092,-0.047051186374371015
23.094,0.0280506027946644
23.096,0.11161434653457221
23.098,0.2025911953981509
23.1,0.29968873045662964
23.102,0.4013709632990913
23.104,0.5058583360335132
23.106,0.6111277212862687
23.108,0.714900497809167
23.11,0.8127395844993042
23.112,0.898973006746699
23.114,0.9693418307641798
23.116,1.0205304356803142
23.118,1.0501665135387959
23.12,1.05682106929844
23.122,1.0400084208335028
23.124,1.0001861989334255
23.126,0.9387553473027861
23.128,0.8580601225617686
23.13,0.7613880942455082
23.132,0.6529701448042877
23.134,0.5379804696042462
23.136,0.4211040764198126
23.138,0.3050402555849172
23.14,0.1926483002774539
23.142,0.08637803216390953
23.144,-0.011732390317371784
23.146,-0.10005647195571245
23.148,-0.17737938076915438
23.15,-0.2428979480038464
23.152,-0.29622066813378317
23.154,-0.33736769780255865
23.156,-0.36677084043187136
23.158,-0.38527354969169614
23.16,-0.3941309421273957
23.162,-0.3941304398858325
23.164,-0.38621578584868405
23.166,-0.372154291159249
23.168,-0.35354776453810705
23.17,-0.3318322379578808
23.172,-0.3082779666433874
23.174,-0.28398942907140595
23.176,-0.259905327224165
23.178,-0.236798712803505
23.18,-0.21527719170570545
23.182,-0.1957826465462526
23.184,-0.17859118319281025
23.186,-0.16381313076501192
23.188,-0.15139304163460432
23.19,-0.14110969142539403
23.192,-0.13258247488474384
23.194,-0.1254762079556784
23.196,-0.11959474190522189
23.198,-0.11475810526119976
23.2,-0.11079807495768818
23.202,-0.10755817633505094
23.204,-0.10489368313994837
23.206,-0.1026716175253061
23.208,-0.10077075005033453
23.21,-0.09908159968053346
23.212,-0.0975064337876758
23.214,-0.09595926814981691
23.216,-0.09436586695129932
23.218,-0.0926637427827414
23.22,-0.09080215664104471
23.222,-0.0887421179293895
23.224,-0.08645638445724657
23.226,-0.08392946244035886
23.228,-0.08115760650074946
23.23,-0.07814881966673615
23.232,-0.0749228533729056
23.234,-0.07151120746012347
23.236,-0.06795713017555488
23.238,-0.06431561817262918
23.24,-0.06058375852065606
23.242,-0.05667058032346234
23.244,-0.052565607073431206
23.246,-0.048260794945271884
23.248,-0.04374899361837604
23.25,-0.039023946276775315
23.252,-0.03408028960917059
23.254,-0.0289135538089138
23.256,-0.02352016257404489
23.258,-0.017897433107239437
23.26,-0.012043576115832608
23.262,-0.005957695811850836
23.264,0.00036021008804865617
23.266,0.0069092503625471716
23.268,0.013687640285632673
23.27,0.020692701626664357
23.272,0.02792086265034182
23.274,0.03536765811666647
23.276,0.0430277292810151
23.278,0.050894867792193085
23.28,0.05896215828472931
23.282,0.06722184140264821
23.284,0.0756652642856777
23.286,0.08428288056889906
23.288,0.09306425038268701
23.29,0.10199804035280009
23.292,0.11107202360033644
23.294,0.12028295611111277
23.296,0.12965276485996072
23.298,0.1391547171516222
23.3,0.14875704440466025
23.302,0.158428668771822
23.304,0.16813920313999037
23.306,0.1778589511301323
23.308,0.18755890709740122
23.31,0.19721075613106787
23.312,0.20678687405455523
23.314,0.21626032742537146
23.316,0.22560487353520983
23.318,0.2347949604098977
23.32,0.2438057268093494
23.322,0.25261300222766325
23.324,0.26119330689307063
23.326,0.2695238517678937
23.328,0.2775825385486347
23.33,0.28534795966592874
23.332,0.29279939828450646
23.334,0.29991682830327343
23.336,0.30668091435526895
23.338,0.31307301180763186
23.34,0.3190751667616718
23.342,0.3246701160528214
23.344,0.32984128725065753
23.346,0.3345727986588645
23.348,0.3388494593152899
23.35,0.34265676899191355
23.352,0.34598091819482946
23.354,0.3488087881642887
23.356,0.3511279554437248
23.358,0.3529267101337978
23.36,0.35419404018118705
23.362,0.3549196242690173
23.364,0.35509383181454524
23.366,0.354707722969167
23.368,0.3537530486184094
23.37,0.35222225038194016
23.372,0.3500704683409134
23.374,0.34727323992523934
23.376,0.3438615596119012
23.378,0.33986598729033446
23.38,0.3353167796299977
23.382,0.3302437770353182
23.384,0.32467631923934026
23.386,0.31864324498106406
23.388,0.31217289200546927
23.39,0.30529309706355096
23.392,0.2980311959122534
23.394,0.2904140233145001
23.396,0.28246791303923674
23.398,0.2742186978613522
23.4,0.26569170956171456
23.402,0.2569117789272189
23.404,0.24790323575069892
23.406,0.23868990883098398
23.408,0.2292951259728698
23.41,0.21974171398718306
23.412,0.21005199869068383
23.414,0.20024780490611285
23.416,0.19035045646224474
23.418,0.1803807761937855
23.42,0.17035908594142207
23.422,0.16030520655187602
23.424,0.15023845787779871
23.426,0.14017765877782368
23.428,0.13014112711661896
23.43,0.12014667976478263
23.432,0.11021163259889383
23.434,0.10035280050156761
23.436,0.09058649736134762
23.438,0.08092853607277758
23.44,0.07139422853636677
23.442,0.0619983856586562
23.444,0.05275531735211918
23.446,0.04367883253521198
23.448,0.03478223913242069
23.45,0.02607834407416575
23.452,0.01757945329685069
23.454,0.009297371742905736
23.456,0.001243403360698649
23.458,-0.006571648895419522
23.46,-0.014137483065074011
23.462,-0.02144429818195018
23.464,-0.028482794273748935
23.466,-0.035244172362152146
23.468,-0.04172013446289754
23.47,-0.047903125252985665
23.472,-0.05379376748241597
23.474,-0.05940020881362672
23.476,-0.06473053031477509
23.478,-0.06979272797221753
23.48,-0.07459512566493694
23.482,-0.0791462270363549
23.484,-0.08345441953127063
23.486,-0.0875279688311147
23.488,-0.09137501885399377
23.49,-0.09500359175466686
23.492,-0.09842158792452708
23.494,-0.10163678599164072
23.496,-0.10465684282072582
23.498,-0.10748929351313798
23.5,-0.11014155140690299
23.502,-0.11262090807669406
23.504,-0.11493453333384204
23.506,-0.11708947522631896
23.508,-0.11909266003876276
23.51,-0.12095089229246432
23.512,-0.12267085474535772
23.514,-0.12425910839204046
23.516,-0.12572209246376273
23.518,-0.12706612442842047
23.52,-0.12829739999057127
23.522,-0.12942199309142483
23.524,-0.13044585590883911
23.526,-0.13137481885733113
23.528,-0.13221459058807047
23.53,-0.13297075798887684
23.532,-0.13364878618422688
23.534,-0.13425401853524963
23.536,-0.13479167663972824
23.538,-0.13526686033209664
23.54,-0.13568454768344573
23.542,-0.13604959500151853
23.544,-0.13636673683071038
23.546,-0.1366405859520715
23.548,-0.13687563338330522
23.55,-0.13707624837876817
23.552,-0.1372466784294706
23.554,-0.1373910492630762
23.556,-0.13751336462493416
23.558,-0.13761748284501688
23.56,-0.13770709600909462
23.562,-0.13778576952638452
23.564,-0.13785694704275825
23.566,-0.1379239504407402
23.568,-0.13798997983950825
23.57,-0.13805654743613605
23.572,-0.13812075597703583
23.574,-0.13818391406274436
23.576,-0.13824769308971582
23.578,-0.13831368922201898
23.58,-0.13838293835193838
23.582,-0.13845590041437217
23.584,-0.13853295697379725
23.586,-0.13861443516576982
23.588,-0.1387006076969276
23.59,-0.1387916928449879
23.592,-0.1388878544587476
23.594,-0.13898920195808345
23.596,-0.13909579033395378
23.598,-0.13920762014839533
23.6,-0.1393246375345251
23.602,-0.13944673419654158
23.604,-0.13957374740972164
23.606,-0.13970546002042264
23.608,-0.13984160044608268
23.61,-0.13998184267521974
23.612,-0.14012580626743057
23.614,-0.1402730563533946
23.616,-0.14042310363486837
23.618,-0.14057540438468946
23.62,-0.1407293604467774
23.622,-0.14088431923612943
23.624,-0.14103957373882364
23.626,-0.14119436251201758
23.628,-0.1413478696839513
23.63,-0.14149922495394163
23.632,-0.1416475035923868
23.634,-0.14179172644076612
23.636,-0.14193085991163748
23.638,-0.14206381598863926
23.64,-0.14218945222649088
23.642,-0.1423065717509905
23.644,-0.14241392325901664
23.646,-0.14251020101852818
23.648,-0.1425940448685642
23.65,-0.142664040219243
23.652,-0.14271871805176434
23.654,-0.14275655491840678
23.656,-0.14277597294252922
23.658,-0.1427753398185707
23.66,-0.14275296881205135
23.662,-0.1427071187595696
23.664,-0.14263599406880423
23.666,-0.1425377447185156
23.668,-0.14241046625854306
23.67,-0.14225219980980514
23.672,-0.14206093206430268
23.674,-0.14183459528511475
23.676,-0.14157106730639984
23.678,-0.14128003832135497
23.68,-0.14096565862570848
23.682,-0.14061474404092628
23.684,-0.14021421511182805
23.686,-0.13975106044657118
23.688,-0.1392123367166553
23.69,-0.138585168656919
23.692,-0.1378567490655456
23.694,-0.13701433880405545
23.696,-0.13604526679730888
23.698,-0.13493693003351276
23.7,-0.1336767935642091
23.702,-0.1322523905042799
23.704,-0.13065132203195517
23.706,-0.12886125738879903
23.708,-0.12686993387971474
23.71,-0.12466515687295655
23.712,-0.1222347998001097
23.714,-0.1195668041560984
23.716,-0.11664917949920173
23.718,-0.11347000345102592
23.72,-0.11001742169652214
23.722,-0.10627964798397647
23.724,-0.10224496412503417
23.726,-0.09790171999466282
23.728,-0.09323833353116857
23.73,-0.08824329073622253
23.732,-0.08290514567481293
23.734,-0.07721252047526629
23.736,-0.07115410532927939
23.738,-0.06471865849186154
23.74,-0.05789500628135914
23.742,-0.05067204307949554
23.744,-0.04303873133129971
23.746,-0.034929896833265514
23.748,-0.026301526482465754
23.75,-0.017231965453725556
23.752,-0.0077986641661197155
23.754,0.001923229013373877
23.756,0.011860867769806197
23.758,0.02194370046994123
23.76,0.0321033660682425
23.762,0.04227371915758367
23.764,0.05239091412470144
23.766,0.06239340740841229
23.768,0.0722219574995591
23.77,0.0818196249411177
23.772,0.09113177232814107
23.774,0.10010606430771378
23.776,0.1086924675790494
23.778,0.11684325140657752
23.78,0.12451317891982162
23.782,0.13165979378030307
23.784,0.13824301507414422
23.786,0.14422506393955728
23.788,0.14957046356680317
23.79,0.15424603919825405
23.792,0.15822091812835698
23.794,0.16146652970361858
23.796,0.16395660532264641
23.798,0.16566717843612208
23.8,0.16657658454679933
23.802,0.16666546120952003
23.804,0.1659167480311999
23.806,0.1643156866708405
23.808,0.16184982083951824
23.81,0.15850899630038975
23.812,0.15428536086868325
23.814,0.14919333696624634
23.816,0.1433191954266076
23.818,0.13674606920698246
23.82,0.12955347807454679
23.822,0.1218181691285165
23.824,0.11361411680017827
23.826,0.10501252285294022
23.828,0.09608181638224059
23.83,0.08688765381559076
23.832,0.07749291891262743
23.834,0.06795772276501269
23.836,0.058339403796483745
23.838,0.04869252776290431
23.84,0.039068887752161705
23.842,0.029517504184235432
23.844,0.02008462481116393
23.846,0.01081372471711185
23.848,0.0017455063182675997
23.85,-0.0070821006371038315
23.852,-0.015633939068614145
23.854,-0.02387762456384859
23.856,-0.031783545378313724
23.858,-0.039324862435399205
23.86,-0.04647750932646257
23.862,-0.0532201923107828
23.864,-0.05956389138046263
23.866,-0.06557538315856984
23.868,-0.071226546937661
23.87,-0.07649242917737234
23.872,-0.08135911866459958
23.874,-0.08582374651345584
23.876,-0.08989448616528954
23.878,-0.09359055338865639
23.88,-0.0969422130750598
23.882,-0.09999079990012952
23.884,-0.10278869780014928
23.886,-0.10539933303864911
23.888,-0.10789717420638535
23.89,-0.11036773222132996
23.892,-0.11290756032869682
23.894,-0.11562425410092785
23.896,-0.11863645143767952
23.898,-0.1220738325658507
23.9,-0.12607712003957178
23.902,-0.1307980787401802
23.904,-0.1363995158762606
23.906,-0.14305528098362136
23.908,-0.15095026592531413
23.91,-0.1602804048915752
23.912,-0.17125267439991082
23.914,-0.18468846683876075
23.916,-0.2027556028290777
23.918,-0.22376181600620723
23.92,-0.24571327636822665
23.922,-0.26679322450157583
23.924,-0.2853619715812947
23.926,-0.2999568993708886
23.928,-0.30929246022226825
23.93,-0.3122601770759099
23.932,-0.307928643460727
23.934,-0.2955435234941422
23.936,-0.27452755188204553
23.938,-0.24448053391880936
23.94,-0.20517934548720881
23.942,-0.156577933058719
23.944,-0.09880731369309424
23.946,-0.03217557503850684
23.948,0.042832124668025974
23.95,0.1255535566013542
23.952,0.2151494213479
23.954,0.31060334890511976
23.956,0.41072189868246106
23.958,0.5141345595009227
23.96,0.6192937780532145
23.962,0.7238990311237801
23.964,0.8217396033004788
23.966,0.9075358696759213
23.968,0.977191814816883
23.97,1.0275298583156076
23.972,1.0562908547900218
23.974,1.0621340938835677
23.976,1.044637300265514
23.978,1.004296633630619
23.98,0.9425266493921148
23.982,0.8616600762144149
23.984,0.764947970829247
23.986,0.6565598246762614
23.988,0.5415835642202512
23.99,0.4249314445760122
23.992,0.3091241930174745
23.994,0.19690828237445404
23.996,0.09067004729635107
23.998,-0.007595686691534723
24.0,-0.096285603189142
24.002,-0.17418789492087772
24.004,-0.2404822637359189
24.006,-0.2947399206077623
24.008,-0.3369235856349322
24.01,-0.36738748804053195
24.012,-0.3868773661721768
24.014,-0.39653046750231646
24.016,-0.3975965148721241
24.018,-0.39061317781382104
24.02,-0.37720385032046577
24.022,-0.35899071882023526
24.024,-0.33743199311379424
24.026,-0.31382190637410007
24.028,-0.28929071514648086
24.03,-0.2648046993487829
24.032,-0.24116616227110832
24.034,-0.2190134305759886
24.036,-0.1988208542983078
24.038,-0.18089880684544213
24.04,-0.1653936849970454
24.042,-0.15228790890517446
24.044,-0.14139992209433883
24.046,-0.13238463517843477
24.048,-0.12486602326119471
24.05,-0.1186310600307493
24.052,-0.11349081664537235
24.054,-0.10926905572269507
24.056,-0.10580223133972122
24.058,-0.10293948903278127
24.06,-0.10054266579756066
24.062,-0.09848629008910727
24.064,-0.09665758182180637
24.066,-0.09495645236939833
24.068,-0.09329550456497053
24.07,-0.09160003270096978
24.072,-0.08980802252918452
24.074,-0.08787015126075273
24.076,-0.08574978756617273
24.078,-0.08342299157528371
24.08,-0.0808785086775425
24.082,-0.07811770422996296
24.084,-0.0751545891990997
24.086,-0.07201586525890787
24.088,-0.0687409255427089
24.09,-0.06538185464315834
24.092,-0.06193493664176086
24.094,-0.058319360652574974
24.096,-0.054524993667901936
24.098,-0.05054340004097571
24.1,-0.046366929346225556
24.102,-0.04198871637930062
24.104,-0.03740268115702374
24.106,-0.03260352891741363
24.108,-0.027586750119711158
24.11,-0.022348620444328574
24.112,-0.016886200792873927
24.114,-0.011197337288180396
24.116,-0.0052806612742497
24.118,0.0008644106837213958
24.12,0.0072376767993069125
24.122,0.013838150064916089
24.124,0.02066405825175101
24.126,0.027712843909829657
24.128,0.034981164367935524
24.13,0.042464891733693035
24.132,0.050159112893530346
24.134,0.05805812951263897
24.136,0.06615545803505363
24.138,0.0744438296836143
24.14,0.08291519045991916
24.142,0.09156070114441414
24.144,0.10037138804004991
24.146,0.10937525830578877
24.148,0.11856985761471825
24.15,0.1279250224950742
24.152,0.13741114526071133
24.154,0.14699917401120333
24.156,0.15666061263177694
24.158,0.16636752079334538
24.16,0.1760925136183953
24.162,0.1858087281135566
24.164,0.19548979447248058
24.166,0.20510989191512782
24.168,0.21464375544717962
24.17,0.22406667585998596
24.172,0.23335449973051534
24.174,0.24248362942145654
24.176,0.2514310230811666
24.178,0.26017419464362296
24.18,0.26869122424030506
24.182,0.2769609817111543
24.184,0.284963123563084
24.186,0.2926778718921834
24.188,0.30008600458019485
24.19,0.30716885529454285
24.192,0.31390831348828324
24.194,0.3202868244001791
24.196,0.3262873890546608
24.198,0.3318935642617953
24.2,0.3370894626173516
24.202,0.34185975250276524
24.204,0.3461896580851152
24.206,0.3500649593171758
24.208,0.3534719919373882
24.21,0.3563976474698434
24.212,0.3588293732243213
24.214,0.3607551722962674
24.216,0.362163603566786
24.218,0.36304378170266166
24.22,0.36338537715634445
24.222,0.36317861616595304
24.224,0.36241428075527576
24.226,0.3610837087337708
24.228,0.35914706615270836
24.23,0.35658405942620275
24.232,0.35342471385734503
24.234,0.3496986658044858
24.236,0.34543509967486086
24.238,0.3406627479245561
24.24,0.33540989105851937
24.242,0.32970435763059297
24.244,0.32357352424345964
24.246,0.3170443155486656
24.248,0.3101432042466583
24.25,0.30289621108671855
24.252,0.2953289048670049
24.254,0.2874664024345288
24.256,0.2793333686852097
24.258,0.27095401656379314
24.26,0.2623521070638895
24.262,0.2535509492280217
24.264,0.24457340014753423
24.266,0.23544186496263675
24.268,0.2261782968624553
24.27,0.21680419708493315
24.272,0.20734061491688055
24.274,0.19780814769402447
24.276,0.18822694080090832
24.278,0.17861668767094235
24.28,0.16899662516079203
24.282,0.15938527561371588
24.284,0.1498003108365544
24.286,0.14025891735984664
24.288,0.13077782976304939
24.29,0.12137333067443533
24.292,0.1120612507711439
24.294,0.10285696877923202
24.296,0.0937754114735726
24.298,0.08483105367790689
24.3,0.07603791826489054
24.302,0.0674095761559979
24.304,0.05895914632157125
24.306,0.05069929578086496
24.308,0.042642239601954915
24.31,0.034799740901784636
24.312,0.02718311084620748
24.314,0.019803208649899994
24.316,0.01267044157642069
24.318,0.00579476493818222
24.32,-0.0008143179034982963
24.322,-0.007147755538475091
24.324,-0.01319694850773349
24.326,-0.01895511735525534
24.328,-0.02442702375770392
24.33,-0.02962117430991588
24.332,-0.03454578048133519
24.334,-0.03920895303825911
24.336,-0.04361870204380711
24.338,-0.04778293685789829
24.34,-0.05170946613730102
24.342,-0.05540599783559928
24.344,-0.05888013920320808
24.346,-0.06213939678734656
24.348,-0.06519117643207784
24.35,-0.0680427832782883
24.352,-0.07070142176367189
24.354,-0.07317419562276349
24.356,-0.07546810788692088
24.358,-0.07759006088431217
24.36,-0.07954685623994438
24.362,-0.08134519562658307
24.364,-0.08299169107278465
24.366,-0.084492862327405
24.368,-0.085855128647682
24.37,-0.08708480858766973
24.372,-0.0881881199982548
24.374,-0.08917118002714539
24.376,-0.09004000511887551
24.378,-0.09080051101479741
24.38,-0.09145851231802558
24.382,-0.09201959721354507
24.384,-0.09248895413828312
24.386,-0.09287162732141596
24.388,-0.09317256028894286
24.39,-0.0933965958636853
24.392,-0.09354847616529142
24.394,-0.09363284261023314
24.396,-0.09365423591180469
24.398,-0.09361709608012658
24.4,-0.09352576242214272
24.402,-0.093384473541621
24.404,-0.09319736733915411
24.406,-0.09296848101215825
24.408,-0.09270175105487377
24.41,-0.09240101325836615
24.412,-0.09207000271052419
24.414,-0.09171235379606094
24.416,-0.09133160019651405
24.418,-0.09093117489024513
24.42,-0.09051441015243938
24.422,-0.0900845375551078
24.424,-0.08964451949115014
